,number,ruleID,attribute_426,attribute_427,attribute_428,attribute_429,attribute_430,attribute_431,attribute_432,attribute_433,attribute_434,attribute_435,attribute_436,attribute_437,attribute_438,attribute_439,attribute_440,attribute_441,attribute_442,attribute_443,attribute_444,attribute_445,attribute_446,attribute_447,attribute_448,attribute_449,attribute_450,attribute_451,attribute_452,attribute_453,attribute_454,attribute_455,attribute_456,attribute_457,attribute_458,attribute_459
226,227.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
227,228.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
228,229.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
229,230.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
230,231.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
231,232.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
232,233.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
233,234.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
234,235.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
235,236.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
236,237.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
237,238.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
238,239.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
239,240.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
240,241.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
241,242.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,4,0
242,243.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
243,244.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
244,245.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,1,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
245,246.0,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,1,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
246,247.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,2,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
247,248.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,2,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
248,249.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,2,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
249,250.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,0,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
250,251.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,0,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
251,252.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,0,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
252,253.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,3,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
253,254.0,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,3,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
254,255.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
255,256.0,2133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
256,257.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
257,258.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
258,259.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
259,260.0,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,2,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
260,261.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,0,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
261,262.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,3,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
262,263.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
263,264.0,2141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
264,265.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
265,266.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
266,267.0,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
267,268.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
268,269.0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
269,270.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
270,271.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
271,272.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
272,273.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
273,274.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
274,275.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
275,276.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
276,277.0,2154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
277,278.0,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
278,279.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
279,280.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
280,281.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
281,282.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
282,283.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
283,284.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
284,285.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
285,286.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
286,287.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
287,288.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
288,289.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
289,290.0,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
290,291.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
291,292.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
292,293.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
293,294.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
294,295.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
295,296.0,2173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
296,297.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
297,298.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
298,299.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
299,300.0,2177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
300,301.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
301,302.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
302,303.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
303,304.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
304,305.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
305,306.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
306,307.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
307,308.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
308,309.0,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,1,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
309,310.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
310,311.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
311,312.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
312,313.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
313,314.0,2191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
314,315.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
315,316.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
316,317.0,2194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
317,318.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
318,319.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
319,320.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
320,321.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
321,322.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,4,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
322,323.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
323,324.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
324,325.0,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
325,326.0,2203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,1,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
326,327.0,2204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,1,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
327,328.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,1,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
328,329.0,2206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
329,330.0,2207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
330,331.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
331,332.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
332,333.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
